Python工程师,上海维恩孛特信息技术有限公司,北京-西城区,0.8-1.6万/月,"岗位要求：1、精通python(如sklearn、tensorflow等)；熟悉R/sas/spss等工具；2、有自然语言处理、个性化推荐、数据挖掘等相关领域项目经验；3、精通主流机器学习算法，熟练掌握各种深度神经网络(DNN,CNN,RNN,LSTM等)，并能够将其应用于特定场景中去；4、熟悉中国市场信贷、股票、债券、基金等产品和规则，有量化相关从业经历者优先；职能类别：软件工程师关键字：pythonsklearntensorflow数据挖掘算法微信分享"
研发工程师（Python/Golang/Linux C）,北京傲盾软件有限责任公司,北京-海淀区,0.5-1.5万/月,岗位职责：  1. 安全云平台研发。  2. 互联网安全产品研发。  3. 经过公司岗位培训后，能快速学习Python和Golang开发语言，与C语言配合开发云平台。  4. 快速学习安全云计算业务内容，理解并掌握，以运用到实际业务模块开发中。  5. 快速学习公司云平台开发框架，理解并熟练使用，以开发相关业务模块。  6. 基于Openstack开发和部署相关分布式网络操作系统，云计算管理平台。  注：根据任务分工，各自完成以上部分相关工作。职位要求：  1. 应届计算机及通信专业本科以上学历。（实习生如果自学能力强也可放宽此条件）  2. 大学其间，基于C/C++、Python的算法及数据结构学的扎实，开发过较复杂的业务逻辑模块。如果有实力或毕业设计等作品，可以带作品面试。  3. 在大学学习有其它文体特长，品学兼优者优先录用。  4. 有成熟的毕业设计和实习作品，且真实为本人实操，深入理解和运用。且较符合当前岗位需要的经验、算法亦优先录用。  5. 对云计算、互联网安全、容器即云、Openstack、底层通信协议、分式计计算有强烈的学习兴趣，愿意未来投入全部精力深入钻研。职能类别：通信技术工程师高级硬件工程师微信分享
Python/Java Software Engineer,北京莱博智环球科技有限公司,北京-朝阳区,1.4-1.6万/月,"WhatYou'llDo Youwillworkwithoursoftwareteamtodevelopanddeliveranunprecedentedend-to-endlocalizationautomationsolutionthatsupportsourcloudandonpremisessoftwareproductsinuptomultilanguagesspokenaroundtheworld.Thisisanidealopportunityforsomeonewithstrongtechnicalskillsandispassionateaboutculturesandlanguages.Yourresponsibilitywillinclude: Establishoperationalandtechnicalprocedures,developtoolsandintegrationsolutionstoautomateandstreamlineinternalworkflowandprocessesPerformdaytodaylocalizationsoftwareengineeringworkforsoftwareuserinterfaceanddocumentationCreateandmaintainhighqualitylanguagepacksinvariouslanguagesforthecollaborationproducts,bothonpremiseandcloudbasedTroubleshoot,resolve,anddocumentlocalizationissuesandcustomercases           WhoyouwillworkwithYou'vegotexperiencecreatingautomationtoolsandsolutionsforsoftwareandweb-basedapplications.Youwillworkwithagroupofprofessionalsdeliveringculturallyappropriate,highqualitylocalizedproductsoftwareanddocumentations.Youhaveanuniqueopportunitytojointhishighlyempoweredcollaborativeteam.  WhoYouareYouareamotivatedself-starterwhoishighlyresultsdriven,lovewhatyoudo,andstrivetoachieveengineeringexcellenceandtakeinitiativeinyourongoingself-development.Inspireteamworkandcollaboration.   Ourminimumrequirementsforthisrole:  Bachelor'sdegreeorMasterspreferablyinComputerScienceorotherrelatedengineeringdiscipline.2yearsoffullyengagedPythonsoftwareengineering,development,andtesting,inascrumorpairedprogrammingenvironments2yearsofexperienceinJavadevelopment,HTML,CSS,andJavaScriptWorkingexperiencewithCI/CDsystemsGit,GitHub,JenkinsAbilitytolearnandadapttonew,complexdevelopmentenvironmentswithdeepdiveanalyticalskillsandquantitativeproblem-solvingability            Ourdesiredrequirementsforthisrole:Localizationengineeringexperiencepreferred.ExperienceinenterpriseapplicationsWorkingknowledgeofcloudplatforms(suchasAWS)andSQLExperienceinTranslationMemoryManagementSystems(XTMCloudorWorldServer)orComputerAidedTranslationstools(PassoloorTrados) Self-starterwithdemonstratedabilitytolearnquickly,takeinitiative,andbeaccountableforresultsanddeadlinesFlexibilityandcreativityinplanningandproblemsolvingthroughouttheproductlifecycle,fromhighlevelconceptualdesigntodetailedimplementationandtestingtasksAbletocommunicateandcollaborateeffectivelywithteammembersofvariedworkstylesUnderstandingfordiversecultural,politicalandreligiousenvironmentsandbeabletoworksuccessfullyinthoseenvironments.Maintainingasenseofhumorinstressfulsituations职能类别：软件工程师关键字：PythonJava微信分享"
Python开发工程师,北京爸爸的选择科技有限公司,北京-朝阳区,1.2-2.4万/月,岗位职责：1、参与开发和维护后端Python服务框架；2、参与开发和维护数据统计、分析系统。任职要求：1、大学统招本科及以上学历（985/211优先考虑），计算机相关专业，五年以上web服务端开发经验；4、良好的编码和文档习惯，注重代码风格，熟悉各种设计模式和原则，能持续的关注和优化自己做的项目;5、精通Python语言，精通Flask、Tornado或其他Web框架；6、熟悉常用的互联网技术，包括但不限于MySQL、NoSQL、MQ、缓存技术、微服务架构等并具备性能优化能力，有较强的数据结构设计能力;善于抽象、总结、思考，对技术有执着追求;7、兼具独立开发与协作开发的工作能力，适应结对开发；8、熟悉大规模高并发访问应用开发经验者优先；职能类别：软件工程师微信分享
后端高级工程师（Python）,中建材信息技术股份有限公司,北京-海淀区,1.5-2.5万/月,1、系统架构的开发；能给出系统的技术方案，核心代码开发和系统优化；2、参与制定代码规范、测试规范，建立起开发质量控制方法；3、协助团队攻克技术难关；参与技术调研，新技术引入等。任职资格：教育背景：本科及以上学历，计算机或相关专业毕业，能力优秀者可放宽;                                                              工作经验：4年以上                                                             技能、技术要求：1.熟练使用Python；精通Python开发框架：flask/django/tornado；2. 熟练使用MongoDB、redis、mysql 等数据库，熟悉性能优化；3. 对面向对象有深刻的理解、熟悉常用设计模式，熟悉微服务架构，有丰富的开发经验；4. 开发语言无依赖。有强烈的学习意愿，能够适应项目中不同语言的开发；认证资格要求：无                                                                                                                       通用胜任力素质要求：1. 有扎实的编程能力，思路清晰，善于思考，能独立分析和解决问题；2.责任心强，具备良好的团队合作精神和抗压能力；         职能类别：项目主管微信分享
Python web 开发工程师,北京华胜天成科技股份有限公司,北京-海淀区,1-2万/月,1.       从事Python软件开发（web开发方向）和软件设计等工作。2.       开发、维护、优化、实施自研的云计算产品。3.       根据开发进度和任务分配，按时完成相应模块软件的设计、开发、编程任务。4.       进行程序单元、功能的测试，查出软件存在的缺陷并解决。5.       完成相关的文档编写。职位要求： 1.       计算机相关专业，3年以上Web开发工作经验。2.       深刻理解计算机数据结构和算法设计，熟练使用Python，具备良好的代码风格。3.       熟练掌握Python web开发框架（Django、Flask或其他框架），理解HTTP协议。4.       熟悉linux操作系统原理，熟练运用系统命令。5.       熟悉云计算相关业务，有相关产品经验者优先。6.       做事严谨踏实，责任心强，有清晰的职业规划。7.       英文技术文档阅读无障碍。职能类别：软件工程师高级软件工程师微信分享
python,北京远大创新科技有限公司,北京,1.2-1.7万/月,"python岗位职责1、按照需求和设计文档开发指定的功能模块，独立进行软件设计、编码和调试；2、和软件工程师协作，完成产品化落地；3、在项目中承担核心开发工作，能够高质量地完成工作；4、能够对开发过程以及支持过程中快速找寻解决方案5、熟悉基本数据结构及标准库用法6、熟悉 WEB 编程架构,至少熟悉一种PythonWeb框架，如django、flask。7、至少熟练使用一种关系型数据库,如 MySQL,熟悉 Redis 等常用缓存方案。8、负责Web端的架构设计、程序设计、底层搭建、开发维护。9、负责数据API接口程序开发、调试与优化。10、根据需求进行odoo功能模块设计、odoo产品功能模块需求分析、设计和开发；python相关要求任职要求：1、全日制相关专业本科及以上学历，3年以上相关工作经验；2、精通python，熟悉Socket编程、HTTP、TCP协议等，有网络开发经验；3、精通MySQL，能独立完成整套数据库的搭建；4、熟悉Python多线程应用开发；5、熟悉Windows/Linux开发环境，有丰富的数据结构和算法知识； 6、具有良好的团队合作精神，有较强的解决问题的能力和钻研精神；7、有ERP开发经验，odoo(OpenERP)开发经验者优先考虑,熟悉odoo(OpenERP)二次开发；8、熟悉常用数据交换技术JSON,XML。职能类别：高级软件工程师微信分享"
python,重庆软维科技有限公司,北京,0.8-1万/月,1、要求Python，熟悉Flask、SQLAlchemy，有至少一个项目的独立研发经验。2、有通讯行业经验优先。职能类别：软件工程师微信分享
LinuxC++/Python研发工程师,北京好巧国际旅行社有限公司,北京-朝阳区,2-3.5万/月,"【岗位职责】负责在线服务数据平台的设计和实现。主要实现语言为C++/Python，开发环境为Linux。【任职要求】1、扎实的C++/Python编程基础，熟悉常用的开源库；2、深刻理解计算机原理，有良好的数据结构和算法基础；3、具备良好的识别和设计通用框架及模块的能力；4、热爱技术，工作认真、严谨，对系统质量有近乎苛刻的要求意识，善于沟通与团队协作；5、有扎实的编程能力，有优秀的设计和代码品位,热爱编程；6、具备大型网站或高并发系统开发、设计工作经验者优先；7、5年以上工作经验，有创业经验者优先。【好巧福利】1、休闲水吧台+咖啡饮料+小吃零食水果不间断+旅游出行酒店、机票享内部优惠+定期团建、吃喝玩乐；2、弹性工作+五险一金+商业保险+百万医疗+入职10天带薪年假+年度体检；3、更大的发展空间，好巧将尊重并全力支持你的Idea，你不再只是一颗螺丝钉，好巧文化：平等、互信、尽责、进步；4、只要你有能力，升职加薪你说了算；5、超和谐的工作氛围和人际关系，团队腾讯、百度、旅游业大咖云集，真正的扁平管理；6、好巧会为每位新伙伴入职提供人才地图攻略及导师计划，为你们的成长之路保驾护航。职能类别：互联网软件开发工程师微信分享"
Python开发工程师,博彦科技股份有限公司,北京,1-1.5万/月,"岗位职责：人工智能类产品的相关开发工作岗位要求：1.计算机相关专业本科及以上学历，2年以上开发经验；2.至少掌握一种动态语言的开发（如python,perl,ruby等），python优先；3.良好的学习能力、沟通能力，较强的抗压，独立工作和解决问题的能力；4.掌握基本的数据结构和算法知识；5.掌握C#或其他编程语言者优先。职能类别：互联网软件开发工程师微信分享"
Python开发工程师（产品研发）,北京东方金信科技有限公司,北京-东城区,0.8-1.5万/月,【岗位职责】1、深入分布式平台架构，发现并解决系统的重大故障及性能瓶颈，打造一流的产品平台；2、熟悉numpy等科学计算库，熟悉基本的图像处理（如：PIL库）3、熟悉（机器）深度学习的基本原理4、有TensorFlow框架使用经验者优先5、完成数据统计与分析的工作。职位要求：1、熟悉Python语言及基于Python的Web服务器端开发技术；2、了解Django等至少一种主流PythonWeb服务器端系统框架；3、理解Linuxshell常用设计模式，具有服务器端系统开发调试和性能调优经验；4、熟悉HTTP、Ajax等相关网络协议和主流前后端通信规范；5、熟悉XML、JSON、SOAP协议；6、对Nginx、Apache、Tomcat、MySQL等有一定的使用及维护经验；7、强烈的责任心，良好的沟通表达能力和团队合作职能类别：软件工程师高级软件工程师微信分享
招聘Python数据分析工程师一名,北京立方天地科技发展有限责任公司,北京-海淀区,1-1.5万/月,岗位职责：        1、技术人员职位，在上级的领导和监督下定期完成量化的工作要求；        2、能独立处理和解决所负责的任务；        3、根据开发进度和任务分配，完成相应模块软件的设计、开发、编程任务；        4、进行程序单元、功能的测试，查出软件存在的缺陷并保证其质量；        5、进行编制项目文档和质量记录的工作；        6、维护软件使之保持可用性和稳定性。 任职资格 ：        1、计算机相关专业背景，本科以上学历，具有较强的编程实现能力；        2、熟悉Python，熟悉Mysql或任意数据库，了解Redis；        3、有使用Python进行数据处理、统计分析，熟练使用numpy、pandas、scipy等数据处理包者优先，会使用机器学习者（sklearn，keras等）加分；        4、有一定的概率统计、数学建模、时序分析等数学基础者优先；        5、做事严谨踏实，责任心强，条理清楚，善于学习总结，有良好的团队合作精神和沟通协调能力。职能类别：软件工程师高级软件工程师关键字：软件Python工程师数据处理统计分析数学建模Mysql微信分享
中级研发工程师（Python）,上海司羽通信设备有限公司,北京-石景山区,1-1.5万/月,1.参与能力平台项目的详细设计工作，充分理解的项目需求和概要设计，辅助高级研发工程师完成系统的详细设计；2.负责编码实现，在评审后的详细设计说明书的基础上，进行系统的编码实现；3.对自己负责的开发工作，提供逻辑清晰的开发说明文档；4.负责版本测试及修改工作；5.负责上线后，运营、运维工作所需的技术支持；6.完成上级交办的其他工作。职责描述:1.4年以上开发经验，基本功扎实，精通Python；2.4年以上Linux经验，熟练使用常见命令与Shell脚本编程；3.熟悉主流开源框架，对Flask、Gevent、tornado等有深入了解；4.熟悉至少一种关系型数据库和至少一种非关系型数据库；5.熟悉Redis、memcached、RabbitMQ、RocketMQ等中间件产品；6.熟悉HTTP协议与RESTful架构风格，熟悉微服务架构；7.熟练使用Git，熟悉Pull Request工作流；8.对Docker有一定了解，能够独立编写Dockerfile、docker-compose配置文件；9.善于沟通，积极主动，有团队合作意识，有较强的分析问题、解决问题的能力；10.具有强烈的责任感，对产出负责。职能类别：软件工程师微信分享
